index,dataset,prompt_id,prompt_lang,accuracy,micro_prec,micro_rec,micro_f1_score,macro_prec,macro_rec,macro_f1_score,weighted_prec,weighted_rec,weighted_f1_score
164,xnli.vie_seacrowd_pairs,2,eng,0.35469061876247504,0.35469061876247504,0.35469061876247504,0.35469061876247504,0.32192315835469953,0.35469061876247504,0.3127645285124101,0.3219231583546996,0.35469061876247504,0.31276452851241004
165,sib_200_lao_Laoo_seacrowd_text,0,eng,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.8291296005581721,0.6589393269269431,0.6423620726783213,0.8190380425674544,0.6764705882352942,0.6550197490812669
166,sib_200_lao_Laoo_seacrowd_text,1,eng,0.7303921568627451,0.7303921568627451,0.7303921568627451,0.7303921568627451,0.7936625224802564,0.7066093040086849,0.697684484757736,0.8038175998368695,0.7303921568627451,0.7178969858623568
167,sib_200_lao_Laoo_seacrowd_text,2,eng,0.6715686274509803,0.6715686274509803,0.6715686274509803,0.6715686274509803,0.8167559953274239,0.6521997507136826,0.6372875368688413,0.8036745843118392,0.6715686274509803,0.6504068057274398
168,nusatranslation_senti_bew_seacrowd_text,0,eng,0.55,0.55,0.55,0.55,0.46294646736768924,0.45305042626701136,0.366450533652314,0.8175695500564873,0.55,0.5430903506977353
169,nusatranslation_senti_bew_seacrowd_text,1,eng,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7436339843131371,0.7932814031191575,0.7345874464518531,0.8268642666822257,0.7466666666666667,0.757896566710126
170,nusatranslation_senti_bew_seacrowd_text,2,eng,0.6775,0.6775,0.6775,0.6775,0.7188154326708543,0.7558505105504848,0.672721506721401,0.8188635882561586,0.6775,0.6890013389946968
171,sib_200_bjn_Arab_seacrowd_text,0,eng,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.32209274242241276,0.20955698068701167,0.15799128393113357,0.4196207575732463,0.2549019607843137,0.17868049737244784
172,sib_200_bjn_Arab_seacrowd_text,1,eng,0.28921568627450983,0.28921568627450983,0.28921568627450983,0.28921568627450983,0.30975274725274726,0.23893852277753208,0.19728491121926545,0.38726275766716944,0.28921568627450983,0.22954586382181236
173,sib_200_bjn_Arab_seacrowd_text,2,eng,0.2696078431372549,0.2696078431372549,0.2696078431372549,0.2696078431372549,0.34415098374679215,0.2285043491080643,0.1801013530968914,0.4348845201753356,0.2696078431372549,0.19554146670321282
174,seaeval_cross_mmlu_zlm_seacrowd_qa,0,eng,0.34,0.34,0.34,0.34,0.34050802139037434,0.3351652412628022,0.32474221907441214,0.3381473559120618,0.34,0.3254886969761053
